results/SFC_Run3/wedge_0/cluster_13.vrp;0;761645;0.45579
results/SFC_Run3/wedge_0/cluster_13.vrp;0;761161;0.81529
results/SFC_Run3/wedge_0/cluster_13.vrp;0;750306;1.59547
results/SFC_Run3/wedge_0/cluster_13.vrp;0;750240;2.93673
results/SFC_Run3/wedge_0/cluster_13.vrp;0;750121;4.1499
results/SFC_Run3/wedge_0/cluster_13.vrp;0;749550;12.0315
results/SFC_Run3/wedge_0/cluster_13.vrp;0;749516;36.3684
results/SFC_Run3/wedge_0/cluster_13.vrp;0;749052;37.0062
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748583;38.0816
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748525;41.08
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748334;49.369
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748279;55.2189
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748252;56.9309
results/SFC_Run3/wedge_0/cluster_13.vrp;0;748151;59.8403
