original_id,x,y,macro_id,micro_id
46266,-374.257,785.045,2,13
40001,-327.88,686.018,2,13
2687,-344.458,720.147,2,13
6563,-310.13,646.767,2,13
39510,-335.211,697.506,2,13
49875,-352.863,733.552,2,13
32139,-349.651,725.8,2,13
618,-366.155,758.537,2,13
12488,-324.531,671.719,2,13
7648,-367.075,757.652,2,13
36523,-329.57,677.792,2,13
41346,-351.365,722.364,2,13
41273,-336.646,691.362,2,13
13797,-315.833,646.6,2,13
38290,-342.679,701.186,2,13
2139,-377.986,771.844,2,13
5337,-350.99,713.938,2,13
24885,-315.806,640.028,2,13
25409,-317.499,642.168,2,13
4537,-381.503,771.495,2,13
36157,-357.027,719.114,2,13
35475,-350.146,704.554,2,13
28878,-377.44,758.159,2,13
37945,-381.43,756.81,2,13
21009,-369.294,730.057,2,14
45728,-350.631,692.827,2,14
31098,-337.555,666.968,2,14
19783,-377.224,742.121,2,14
89,-354.898,697.34,2,14
49968,-360.083,706.557,2,14
27688,-362.545,709.757,2,14
20323,-370.658,723.688,2,14
24649,-356.499,695.433,2,14
39326,-330.144,643.331,2,14
41367,-395.101,769.901,2,14
14755,-336.782,655.138,2,14
7369,-368.465,715.294,2,14
11706,-381.566,740.467,2,14
20942,-378.431,734.172,2,14
11713,-396.252,768.415,2,14
38744,-368.747,715.032,2,14
36495,-353.334,683.243,2,14
20620,-362.4,700.633,2,14
16870,-348.258,673.004,2,14
44689,-354.972,685.642,2,14
22063,-366.453,706.722,2,14
49636,-396.667,764.401,2,14
27845,-356.341,686.393,2,14
16862,-340.652,654.979,2,14
32305,-378.939,726.937,2,14
2849,-329.342,631.711,2,14
21289,-348.025,667.055,2,14
29788,-342.314,655.63,2,14
2801,-365.998,699.975,2,14
34039,-377.801,720.265,2,14
20893,-370.585,706.32,2,14
26376,-404.367,766.238,2,14
9143,-359.346,680.582,2,14
4719,-359.75,680.985,2,14
99,-346.698,655.738,2,14
31873,-353.112,667.496,2,14
47012,-362.565,683.551,2,14
31105,-400.168,753.104,2,14
2366,-359.78,676.706,2,14
7379,-390.264,732.676,2,14
23537,-389.886,730.477,2,14
34451,-360.873,675.458,2,14
1240,-373.674,699.068,2,14
48004,-397.2,742.564,2,14
48937,-409.076,762.536,2,14
38562,-394.396,731.842,2,14
26915,-403.801,749.028,2,14
36838,-393.907,728.278,2,14
15190,-359.828,665.265,2,14
10796,-364.976,672.858,2,14
28503,-400.346,736.241,2,14
24747,-350.617,644.387,2,14
1573,-376.857,691.307,2,14
24714,-412.816,756.219,2,14
35910,-392.954,719.021,2,14
3272,-413.208,755.61,2,14
16813,-364.911,666.492,2,14
23832,-346.355,632.412,2,14
45484,-389.211,710.463,2,14
17682,-409.111,746.191,2,14
5065,-354.744,646.499,2,14
39359,-395.307,720.015,2,14
2421,-348.441,634.001,2,14
32997,-392.165,713.484,2,14
16963,-357.863,651.073,2,14
42282,-366.789,666.599,2,14
3245,-372.85,677.409,2,14
8973,-348.405,630.285,2,14
44627,-379.648,685.975,2,14
2514,-415.17,749.794,2,14
33379,-420.867,759.854,2,14
1295,-373.9,672.997,2,14
16610,-415.313,746.97,2,14
38324,-388.651,698.112,2,14
30424,-388.956,698.33,2,14
49474,-396.174,708.95,2,14
36007,-375.227,670.233,2,14
16495,-398.452,710.866,2,14
34991,-399.381,712.101,2,14
14240,-405.87,723.664,2,14
34984,-347.698,619.263,2,14
18137,-349.187,620.689,2,14
46957,-417.523,741.327,2,14
9993,-386.878,686.666,2,14
16734,-419.173,743.562,2,14
10995,-409.262,724.602,2,14
7884,-358.428,634.208,2,14
38495,-357.145,631.517,2,14
1963,-418.001,737.918,2,14
10881,-429.245,755.68,2,14
16381,-396.536,697.749,2,14
49866,-361.377,634.99,2,14
10479,-361.719,634.886,2,14
20988,-422.939,741.902,2,14
42489,-405.037,708.947,2,14
40973,-406.694,709.686,2,14
20414,-428.933,748.25,2,14
27987,-419.868,729.844,2,14
357,-405.994,705.644,2,14
12939,-429.201,744.351,2,14
18832,-404.571,701.192,2,14
39616,-374.757,649.405,2,14
45180,-373.437,647.053,2,14
18073,-406.925,704.953,2,14
8425,-428.577,741.505,2,14
15285,-387.045,669.354,2,14
29850,-435.482,753.066,2,14
20320,-360.764,623.843,2,14
40778,-422.551,730.413,2,14
3766,-386.802,668.556,2,14
28212,-399.17,687.323,2,14
30993,-363.799,625.768,2,14
30256,-423.429,727.84,2,14
16563,-386.536,662.981,2,14
40545,-386.826,661.526,2,14
8308,-437.172,746.95,2,14
49929,-379.416,647.569,2,14
20591,-414.762,706.304,2,14
3898,-428.67,729.534,2,14
41531,-414.714,705.202,2,14
4275,-417.122,709.093,2,14
34498,-374.756,635.738,2,14
37514,-400.46,679.07,2,14
37489,-373.448,630.776,2,14
34939,-381.156,643.618,2,14
41047,-410.194,691.947,2,14
24270,-384.711,648.933,2,14
5678,-394.55,665.303,2,14
10902,-401.461,676.789,2,14
16193,-400.56,675.198,2,14
21198,-436.383,734.522,2,14
45164,-381.957,640.091,2,14
33149,-432.917,724.998,2,14
40936,-415.362,695.44,2,14
24757,-440.622,735.53,2,14
24609,-380.477,634.319,2,14
49173,-384.707,640.183,2,14
26554,-407.355,676.956,2,14
4036,-421.435,699.351,2,14
33742,-395.006,654.71,2,14
46522,-371.283,615.264,2,14
4589,-435.716,721.74,2,14
33446,-448.167,740.018,2,14
10468,-394.381,650.553,2,14
39159,-432.359,713.135,2,14
46162,-378.542,623.38,2,14
17306,-438.094,720.401,2,14
12214,-379.972,624.664,2,14
14524,-401.714,658.923,2,14
17371,-378.176,618.496,2,14
28871,-381.722,623.503,2,14
13902,-388.384,631.911,2,14
33897,-403.679,656.452,2,14
4691,-449.484,728.979,2,14
23077,-426.823,692.135,2,14
28851,-375.669,607.345,2,14
4041,-400.541,646.902,2,14
43973,-435.424,702.391,2,14
40979,-454.966,733.119,2,14
8574,-448.491,717.691,2,14
31387,-442.043,706.55,2,14
27653,-445.823,712.525,2,14
1222,-443.059,705.964,2,14
4362,-406.175,647.18,2,14
13447,-378.636,602.336,2,14
11997,-397.154,631.563,2,14
24329,-454.815,722.624,2,14
30770,-435.344,689.557,2,14
569,-444.495,702.897,2,14
14716,-456.132,721.082,2,14
41101,-397.48,621.904,2,14
21057,-403.121,630.251,2,14
21292,-418.504,653.935,2,14
29213,-421.791,658.893,2,14
45400,-460.101,717.515,2,14
1455,-433.272,674.474,2,14
8354,-439.688,682.739,2,14
30342,-427.396,663.293,2,14
24430,-439.258,679.74,2,14
3075,-417.231,645.473,2,14
16196,-404.119,624.985,2,14
30990,-439.04,678.573,2,14
3874,-413.288,638.26,2,14
35003,-418.709,644.348,2,14
46456,-436.635,671.76,2,14
5125,-439.775,674.238,2,14
35955,-448.039,685.35,2,14
36389,-436.124,666.431,2,14
13890,-442.971,676.458,2,14
25734,-476.515,726.906,2,14
48450,-439.672,668.894,2,14
12007,-452.669,688.162,2,14
31839,-458.61,697.113,2,14
40692,-467.104,708.196,2,14
33277,-431.874,653.597,2,14
11917,-413.134,622.718,2,14
16133,-466.701,702.169,2,14
41161,-477.914,717.415,2,14
19206,-422.441,634.001,2,14
9576,-466.37,698.646,2,14
3512,-395.233,591.413,2,14
25484,-413.918,619.286,2,14
49359,-433.626,646.782,2,14
5173,-422.867,629.309,2,14
20061,-450.472,669.817,2,14
32583,-484.462,719.607,2,14
22936,-400.92,594.885,2,14
16966,-469.559,696.698,2,14
8558,-433.114,642.303,2,14
35554,-484.973,717.691,2,14
29054,-482.702,710.412,2,14
24085,-415.418,611.327,2,14
18235,-434.227,638.372,2,14
20408,-484.278,710.1,2,14
48235,-428.844,628.003,2,14
2409,-489.636,716.941,2,14
40535,-442.885,647.934,2,14
47880,-408.048,596.365,2,14
39566,-463.136,676.639,2,14
10577,-489.516,714.822,2,14
2385,-438.944,640.938,2,14
28065,-487.463,710.91,2,14
24339,-467.308,681.491,2,14
46896,-436.232,633.188,2,14
25589,-480.175,696.727,2,14
11050,-480.367,696.867,2,14
44375,-408.154,591.086,2,14
32287,-409.325,591.31,2,14
9104,-460.101,663.627,2,14
21725,-447.464,644.271,2,14
27735,-440.4,632.539,2,14
3804,-406.11,582.977,2,14
7643,-456.98,654.262,2,14
20880,-457.534,653.798,2,14
9641,-473.875,676.92,2,14
9748,-454.446,648.898,2,14
769,-444.356,633.364,2,14
2130,-467.784,666.383,2,14
17290,-428.16,607.103,2,14
28006,-484.656,685.455,2,14
20600,-449.377,635.358,2,14
40690,-421.226,595.146,2,14
48933,-439.815,621.291,2,14
14743,-446.55,630.218,2,14
5072,-433.847,612.105,2,14
25961,-471.209,664.801,2,14
34380,-497.165,701.158,2,14
13046,-426.404,601.257,2,14
41028,-447.781,630.177,2,14
47594,-421.74,593.174,2,15
34726,-495.754,696.117,2,15
9784,-458.885,643.905,2,15
47836,-426.885,598.406,2,15
26790,-436.969,612.198,2,15
27808,-422.728,592.144,2,15
14938,-458.62,641.726,2,15
28805,-442.429,617.842,2,15
37935,-474.161,661.89,2,15
42438,-429.531,598.965,2,15
36739,-487.312,678.989,2,15
27916,-491.917,684.97,2,15
40669,-440.914,613.776,2,15
44655,-476.123,662.674,2,15
18021,-460.313,640.11,2,15
27324,-444.911,618.002,2,15
30002,-422.065,584.353,2,15
44518,-475.831,657.755,2,15
35256,-461.724,637.837,2,15
9342,-437.7,601.763,2,15
20493,-509.479,700.229,2,15
14846,-486.084,667.167,2,15
41169,-445.464,610.916,2,15
30098,-457.428,627.275,2,15
20845,-442.038,605.316,2,15
2800,-449.084,614.422,2,15
27280,-458.582,626.994,2,15
45975,-471.399,644.266,2,15
26354,-430.032,587.725,2,15
47218,-480.107,654.081,2,15
15461,-441.682,601.605,2,15
22995,-500.707,681.2,2,15
41508,-468.674,637.189,2,15
41321,-450.957,612.516,2,15
19490,-436.564,592.895,2,15
22202,-469.246,636.991,2,15
16135,-434.706,588.926,2,15
22457,-479.126,648.26,2,15
17375,-511.273,691.26,2,15
26987,-430.08,579.654,2,15
2618,-499.835,673.105,2,15
21882,-506.201,678.503,2,15
815,-506.185,677.098,2,15
33813,-455.629,608.81,2,15
35089,-459.354,613.554,2,15
48201,-431.97,576.818,2,15
2303,-451.834,602.328,2,15
26988,-434.129,576.914,2,15
1966,-499.319,663.449,2,15
38398,-440.59,585.113,2,15
18532,-476.25,631.458,2,15
38010,-438.914,581.477,2,15
1045,-433.39,573.539,2,15
3626,-504.762,667.079,2,15
34185,-507.561,670.663,2,15
6825,-524.127,691.592,2,15
12972,-487.62,640.913,2,15
31108,-467.292,613.164,2,15
5942,-451.959,592.565,2,15
25940,-497.296,651.91,2,15
7332,-516.881,677.074,2,15
35470,-495.874,648.595,2,15
27210,-520.571,679.312,2,15
28066,-495.285,645.68,2,15
8248,-432.27,563.515,2,15
25777,-495.175,643.241,2,15
40339,-530.641,688.651,2,15
35516,-516.442,670.168,2,15
5861,-529.662,686.413,2,15
17084,-481.39,620.913,2,15
6629,-505.498,651.16,2,15
24648,-495.464,637.905,2,15
15078,-508.329,654.071,2,15
49095,-499.181,642.148,2,15
33701,-483.015,618.997,2,15
46626,-510.629,654.258,2,15
668,-448.775,574.253,2,15
24414,-472.748,604.158,2,15
20084,-517.83,660.753,2,15
13067,-528.507,673.358,2,15
35539,-443.302,564.505,2,15
32729,-464.279,590.737,2,15
41225,-443.608,562.705,2,15
18514,-509.226,645.104,2,15
28470,-521.566,659.802,2,15
38598,-468.364,589.456,2,15
43490,-531.696,667.181,2,15
3504,-493.696,615.864,2,15
17454,-539.851,673.111,2,15
9430,-542.086,675.366,2,15
43757,-526.537,655.853,2,15
6425,-538.082,669.749,2,15
47353,-515.559,641.174,2,15
12743,-544.797,677.169,2,15
40369,-475.871,590.617,2,15
26758,-476.715,591.107,2,15
17205,-463.106,573.05,2,15
13976,-492.568,608.909,2,15
19925,-507.547,625.443,2,15
40644,-453.143,557.491,2,15
31546,-528.455,649.524,2,15
22849,-497.891,611.868,2,15
32078,-498.996,612.697,2,15
21691,-549.101,672.181,2,15
31213,-530.639,648.85,2,15
12306,-544.501,665.087,2,15
35387,-542.846,661.183,2,15
9019,-496.998,605.118,2,15
12568,-540.889,656.961,2,15
12736,-487.677,591.618,2,15
47962,-452.174,548.137,2,15
39669,-463.413,560.838,2,15
39836,-463.5,560.077,2,15
12108,-487.558,588.901,2,15
33301,-483.592,583.023,2,15
46743,-487.097,586.858,2,15
11639,-501.759,604.39,2,15
30828,-511.116,615.541,2,15
12998,-512.321,616.954,2,15
40425,-536.07,645.161,2,15
9713,-479.084,576.544,2,15
12518,-546.647,657.395,2,15
42028,-512.732,616.012,2,15
18630,-555.147,665.354,2,15
4055,-506.957,606.189,2,15
49271,-551.55,658.762,2,15
37336,-554.212,661.143,2,15
14948,-554.385,661.288,2,15
35813,-499.328,595.424,2,15
49249,-524.167,624.861,2,15
15017,-483.445,574.413,2,15
47919,-555.68,659.772,2,15
3118,-543.182,644.422,2,15
48405,-500.187,593.386,2,15
11886,-508.666,600.848,2,15
43768,-518.414,612.284,2,15
26714,-492.959,581.984,2,15
44525,-535.594,629.608,2,15
30001,-539.515,633.697,2,15
33549,-482.048,564.168,2,15
43218,-506.872,593.006,2,15
38182,-521.386,607.947,2,15
29099,-546.239,636.18,2,15
46348,-555.866,647.253,2,15
35245,-468.486,544.826,2,15
25433,-562.808,654.441,2,15
8775,-483.311,561.299,2,15
7436,-522.752,606.626,2,15
47382,-478.744,554.385,2,15
31559,-550.089,632.563,2,15
3460,-513.996,590.924,2,15
9909,-528.395,607.028,2,15
8296,-560.483,643.805,2,15
28197,-535.915,614.367,2,15
4459,-534.737,611.965,2,15
36099,-525.342,599.095,2,15
11402,-525.992,599.458,2,15
31254,-509.575,580.498,2,15
1262,-492.124,559.977,2,15
15603,-488.964,555.891,2,15
13977,-521.222,592.278,2,15
18352,-571.318,648.979,2,15
10556,-519.299,589.788,2,15
24921,-542.369,615.113,2,15
20758,-555.885,630.28,2,15
10591,-506.942,574.781,2,15
21623,-535.992,607.007,2,15
35015,-531.133,600.505,2,15
3565,-550.722,622.212,2,15
30277,-530.98,598.343,2,15
19336,-477.425,537.68,2,15
39377,-471.355,530.771,2,15
33503,-575.95,646.999,2,15
21038,-557.004,625.403,2,15
16132,-517.339,578.92,2,15
40664,-562.771,629.639,2,15
46401,-492.89,551.438,2,15
22513,-555.101,620.536,2,15
39035,-479.248,534.743,2,15
24489,-551.525,615.176,2,15
19036,-540.979,602.752,2,15
35763,-508.99,566.734,2,15
39796,-570.591,634.949,2,15
32276,-522.881,581.74,2,15
29831,-491.236,544.281,2,15
33479,-491.925,544.999,2,15
12055,-478.464,529.931,2,15
559,-576.035,637.47,2,15
11004,-512.871,567.146,2,15
11213,-505.441,558.441,2,15
17037,-571.156,630.595,2,15
17761,-497.805,549.293,2,15
6303,-572.874,631.85,2,15
12714,-528.953,583.128,2,15
10638,-578.751,636.427,2,15
28448,-506.756,556.974,2,15
45996,-554.88,607.603,2,15
47465,-519.669,567.899,2,15
8006,-551.556,602.483,2,15
49179,-485.51,529.276,2,15
43724,-551.522,600.913,2,15
31644,-488.738,530.639,2,15
39792,-502.471,544.721,2,15
4453,-538.463,582.06,2,15
48189,-533.868,577.016,2,15
17636,-525.456,565.649,2,15
23514,-554.573,596.683,2,15
18363,-568.512,611.415,2,15
42069,-508.292,546.496,2,15
48670,-561.294,603.425,2,15
2442,-584.313,626.814,2,15
11210,-540.45,578.127,2,15
35468,-526.61,562.884,2,15
20249,-557.041,594.914,2,15
17262,-503.613,536.77,2,15
42853,-530.307,564.729,2,15
10581,-584.284,621.767,2,15
27552,-493.318,524.246,2,15
37089,-587.552,623.179,2,15
10361,-596.166,631.848,2,15
11265,-548.026,579.6,2,15
5796,-563.65,595.953,2,15
43721,-560.893,591.976,2,15
14548,-495.471,522.894,2,15
49023,-535.27,564.325,2,15
5092,-533.468,561.615,2,15
47210,-592.165,621.876,2,15
26691,-598.238,628.078,2,15
24427,-600.99,629.482,2,15
32518,-601.274,628.707,2,15
9783,-597.215,623.912,2,15
8603,-550.636,574.637,2,15
32404,-545.68,568.985,2,15
7114,-561.435,584.704,2,15
10910,-579.133,603.052,2,15
26851,-600.975,625.478,2,15
43871,-552.652,575.024,2,15
1377,-492.729,512.669,2,15
3760,-510.775,531.097,2,15
10022,-577.477,599.554,2,15
44369,-558.413,579.749,2,15
35512,-508.881,525.62,2,15
12582,-558.221,574.966,2,15
16706,-544.888,560.02,2,15
40389,-540.274,555.028,2,15
17607,-527.298,541.417,2,15
34280,-599.76,615.212,2,15
40512,-556.688,571.028,2,15
21608,-504.171,516.628,2,15
7706,-577.595,591.397,2,15
32321,-533.978,546.676,2,15
15946,-602.07,615.916,2,15
1048,-587.565,599.438,2,15
45800,-587.2,598.741,2,15
16665,-509.197,518.172,2,15
23642,-521.179,529.244,2,15
11381,-518.698,526.572,2,15
31274,-564.466,572.661,2,15
6875,-589.732,596.7,2,15
17386,-602.347,609.027,2,15
32936,-517.467,521.461,2,15
31553,-602.665,605.58,2,15
28885,-584.221,586.943,2,15
6650,-537.166,539.088,2,15
10722,-580.855,582.602,2,15
10276,-609.774,611.22,2,15
7413,-592.431,593.257,2,15
18150,-605.765,605.729,2,15
29698,-554.458,554.213,2,15
7107,-0.881975,920.828,2,16
3108,-2.25436,978.371,2,16
15701,-2.66451,951.919,2,16
23251,-4.04304,959.978,2,16
29268,-4.35866,970.278,2,16
34067,-5.34575,992.597,2,16
4497,-4.95997,889.121,2,16
47227,-5.2163,909.607,2,16
33638,-5.42829,925.589,2,16
49728,-6.46437,971.369,2,16
20853,-7.30452,923.712,2,16
19356,-8.97648,938.215,2,16
49945,-9.04675,940.905,2,16
30663,-9.47676,962.217,2,16
10030,-8.68151,875.791,2,16
47871,-10.0736,971.448,2,16
36480,-10.7671,990.189,2,16
28589,-12.3396,911.567,2,16
46196,-14.3945,982.683,2,16
41488,-14.6304,991.849,2,16
11990,-13.1523,882.9,2,16
1812,-15.816,972.975,2,16
41632,-15.0333,906.517,2,16
8395,-17.543,999.32,2,16
370,-17.6273,992.672,2,16
20175,-16.2203,884.72,2,16
47878,-19.4518,958.377,2,16
35934,-19.3614,902.983,2,16
10446,-20.6988,904.858,2,16
23192,-22.0628,874.205,2,16
29239,-25.0691,988.236,2,16
33460,-24.0341,936.427,2,16
49624,-23.8949,917.327,2,16
32856,-24.0762,875.319,2,16
3365,-26.3859,957.157,2,16
1771,-25.1874,890.743,2,16
35603,-29.0966,986.77,2,16
43962,-27.4632,930.412,2,16
30343,-26.4175,877.063,2,16
40083,-26.7716,875.212,2,16
41137,-28.3512,921.957,2,16
44368,-29.7197,959.747,2,16
37797,-29.2513,944.105,2,16
39931,-29.9023,958.767,2,16
38896,-28.6213,901.942,2,16
45065,-32.021,998.621,2,16
47421,-29.7209,871.467,2,16
34583,-31.0636,904.727,2,16
24965,-32.908,957.573,2,16
27829,-32.2445,903.737,2,16
16049,-33.9425,949.586,2,16
10036,-34.2544,946.11,2,16
23171,-34.9057,951.048,2,16
24389,-33.9698,874.378,2,16
11477,-38.7111,994.413,2,16
26485,-38.1238,978.781,2,16
35379,-35.8633,908.14,2,16
31507,-38.1413,923.728,2,16
28263,-36.7213,877.476,2,16
9073,-41.1385,978.521,2,16
45879,-40.4835,957.544,2,16
1976,-40.7498,945.688,2,16
28349,-39.2862,875.699,2,16
38261,-41.1515,912.572,2,16
11934,-45.9053,997.082,2,16
37075,-46.6063,988.326,2,16
18175,-43.6652,920.942,2,16
20877,-44.584,932.524,2,16
42427,-48.3953,999.604,2,16
16745,-47.2561,952.974,2,16
3275,-49.1675,988.9,2,16
47098,-47.6758,955.598,2,16
44719,-46.2996,925.281,2,16
40562,-48.1534,939.597,2,16
26535,-45.9279,890.693,2,16
34695,-53.464,997.872,2,16
46933,-52.0662,913.373,2,16
46891,-50.7971,886.666,2,16
36110,-50.3458,877.805,2,16
26661,-50.83,871.028,2,16
28439,-55.3156,937.634,2,16
46950,-56.8908,962.607,2,16
26425,-54.4458,919.311,2,16
24932,-52.9849,891.125,2,16
36020,-53.0313,882.72,2,16
41730,-59.139,979.264,2,16
31505,-59.593,969.656,2,16
27739,-60.591,978.754,2,16
8226,-57.5505,927.924,2,16
26508,-61.6975,986.517,2,16
36097,-56.6335,892.404,2,16
4102,-62.9239,978.358,2,16
2797,-59.2569,912.492,2,16
5410,-56.9672,876.159,2,16
41572,-59.5783,914.81,2,16
3465,-58.9241,897.955,2,16
3901,-63.7752,968.935,2,16
41255,-63.9853,969.634,2,16
23695,-59.9293,902.291,2,16
43296,-59.3683,892.383,2,16
18640,-61.5565,922.514,2,16
36987,-63.4394,949.767,2,16
23510,-64.9746,961.393,2,16
27165,-67.701,997.699,2,16
36228,-68.1896,998.844,2,16
34356,-62.4699,912.624,2,16
27442,-60.1647,878.694,2,16
30345,-62.6343,914.618,2,16
4491,-68.7362,999.339,2,16
48861,-66.9033,966.97,2,16
15628,-66.7236,961.669,2,16
39402,-67.8776,961.169,2,16
16038,-70.9556,999.618,2,16
29528,-63.133,886.698,2,16
31147,-67.2849,942.488,2,16
45899,-68.5538,952.536,2,16
15735,-69.105,957.577,2,16
34106,-64.4363,883.054,2,16
3176,-70.9755,957.859,2,16
23749,-71.2444,949.968,2,16
22337,-66.0854,879.237,2,16
35344,-65.7646,873.288,2,16
9902,-73.6508,977.718,2,16
350,-76.1143,980.683,2,16
20918,-69.1824,872.096,2,16
11636,-71.6903,901.959,2,16
17459,-74.3884,935.041,2,16
1126,-76.9541,966.611,2,16
30077,-70.6817,880.202,2,16
20701,-71.6017,890.545,2,16
29430,-81.157,994.666,2,16
26650,-77.6142,951.133,2,16
26572,-77.4544,949.143,2,16
9094,-76,907.838,2,16
26247,-79.2733,945.519,2,16
3550,-82.3861,967.285,2,16
36702,-84.3707,989.964,2,16
17680,-84.081,985.492,2,16
31423,-84.8331,968.402,2,16
11068,-81.1657,926.376,2,16
5237,-77.0084,875.984,2,16
32624,-83.6907,947.084,2,16
46015,-86.4695,977.875,2,16
32981,-82.4439,929.007,2,16
47540,-90.7984,994.609,2,16
27607,-81.1071,871.998,2,16
28947,-88.4927,945.826,2,16
18000,-92.8419,989.049,2,16
39991,-82.1121,871.292,2,16
27346,-89.5092,935.146,2,16
13847,-92.6824,966.995,2,16
14682,-95.8537,999.594,2,16
8340,-84.6316,874.39,2,16
25735,-87.7035,904.014,2,16
10521,-84.8858,871.635,2,16
2681,-86.1223,884.316,2,16
14981,-89.0909,911.66,2,16
46075,-96.2399,980.277,2,16
21388,-96.8602,984.523,2,16
1421,-95.8268,971.611,2,16
45206,-99.5949,982.27,2,16
11378,-98.6045,961.108,2,16
3412,-96.5165,937.383,2,16
8822,-96.3009,932.417,2,16
12835,-99.3168,946.918,2,16
22863,-102.324,963.571,2,16
27980,-106.04,995.15,2,16
3205,-101.034,943.849,2,16
7403,-97.5797,908.041,2,16
38625,-104.209,964.072,2,16
27416,-97.9595,894.908,2,16
26520,-107.22,978.99,2,16
23504,-100.361,914.853,2,16
37582,-108.229,959.742,2,16
10104,-100.761,893.307,2,16
19532,-100.171,887.803,2,16
16905,-111.301,977.6,2,16
8228,-111.214,960.974,2,16
36539,-115.245,990.905,2,16
6084,-106.379,912.4,2,16
7302,-105.35,900.854,2,16
45555,-117.155,997.032,2,16
27833,-112.126,953.972,2,16
15777,-115.568,974.574,2,16
24744,-114.135,960.123,2,16
34700,-108.946,915.829,2,16
19215,-105.135,882.934,2,16
24309,-106.005,888.276,2,16
1187,-116.507,968.469,2,16
4451,-105.877,868.12,2,16
17381,-118.281,969.049,2,16
22005,-120.923,987.586,2,16
24306,-115.92,944.3,2,16
35104,-115.502,939.771,2,16
13687,-110.31,895.86,2,16
49430,-118.397,954.942,2,16
35558,-113.458,908.475,2,16
22920,-123.782,989.671,2,16
44966,-116.082,926.038,2,16
23881,-114.291,906.999,2,16
5648,-113.438,895.922,2,16
10665,-113.651,895.746,2,16
47640,-114.604,903.163,2,16
40564,-111.557,878.728,2,16
7063,-122.582,964.38,2,16
1596,-122.705,954.993,2,16
1750,-112.873,877.754,2,16
43374,-112.631,873.106,2,16
13679,-125.438,971.304,2,16
45534,-120.436,932.081,2,16
39442,-118.452,915.544,2,16
23269,-120.793,933.097,2,16
18912,-127.52,984.107,2,16
20607,-120.369,914.683,2,16
33518,-120.396,914.836,2,16
17168,-124.025,936.77,2,16
10985,-119.192,896.099,2,16
38455,-131.702,985.691,2,16
8446,-118.634,884.328,2,16
40743,-131.752,982.057,2,16
11772,-121.92,903.137,2,16
2641,-127.511,943.902,2,16
30513,-129.636,946.806,2,16
29145,-120.141,873.283,2,16
2784,-127.397,924.606,2,16
48890,-130.575,946.285,2,16
5715,-119.42,863.767,2,16
41946,-122.296,883.484,2,16
8672,-133.199,961.621,2,16
7848,-125.084,899.687,2,16
20614,-124.443,893.617,2,16
43847,-128.661,922.539,2,16
18400,-135.949,969.427,2,16
40785,-134.254,951.882,2,16
34686,-127.211,899.375,2,16
48160,-141.078,994.496,2,16
43120,-123.825,866.347,2,16
49232,-130.138,909.693,2,16
21563,-137.463,957.893,2,16
2623,-139.889,968.884,2,16
46103,-142.192,982.606,2,16
24186,-131.014,904.969,2,16
2736,-129.539,893.685,2,16
32931,-139.793,962.585,2,16
38135,-138.096,950.457,2,16
11858,-138.974,953.407,2,16
17603,-138.172,946.136,2,16
14609,-143.169,975.771,2,16
38888,-138.47,939.705,2,16
26264,-139.855,946.932,2,16
1398,-148.125,989.368,2,17
37499,-138.324,921.57,2,17
26801,-142.381,941.419,2,17
38308,-138.648,916.719,2,17
3340,-141.357,932.112,2,17
4100,-138.159,908.729,2,17
28194,-144.692,946.908,2,17
15331,-141.467,905.59,2,17
22838,-145.295,927.27,2,17
3402,-145.191,923.955,2,17
35728,-150.952,954.621,2,17
20338,-144.407,912.163,2,17
10679,-154.559,973.64,2,17
29819,-138.308,864.402,2,17
35237,-151.036,941.223,2,17
28377,-146.331,890.752,2,17
14228,-153.783,930.95,2,17
17684,-153.012,925.063,2,17
48451,-159.259,955.013,2,17
37208,-151.361,903.704,2,17
3740,-145.154,863.651,2,17
15528,-160.267,935.147,2,17
20357,-161.326,938.374,2,17
16941,-155.133,894.999,2,17
45779,-150.143,864.964,2,17
48910,-163.909,943.358,2,17
18294,-160.003,920.828,2,17
35653,-162.619,934.752,2,17
18524,-169.564,969.977,2,17
20549,-160.493,915.667,2,17
129,-164.108,935.161,2,17
31290,-173.466,981.665,2,17
18324,-176.578,988.883,2,17
3536,-165.304,925.725,2,17
19661,-164.637,918.244,2,17
22460,-175.027,971.431,2,17
21361,-155.708,864.206,2,17
7797,-161.864,896.8,2,17
14632,-178.734,985.536,2,17
35105,-167.87,924.063,2,17
39662,-169.648,931.966,2,17
9751,-156.2,856.913,2,17
48581,-158.18,867.556,2,17
45592,-162.505,889.344,2,17
44379,-180.094,984.652,2,17
37498,-168.621,921.092,2,17
16917,-159.348,870.246,2,17
6659,-156.979,856.462,2,17
40791,-158.675,864.076,2,17
19640,-164.19,892.788,2,17
41372,-158.959,863.674,2,17
39132,-180.848,980.481,2,17
31229,-177.775,958.557,2,17
36144,-176.147,945.129,2,17
22916,-184.142,986.002,2,17
29411,-178.016,950.341,2,17
32232,-182.655,974.088,2,17
17280,-170.781,907.83,2,17
15232,-173.061,916.533,2,17
39889,-178.18,943.186,2,17
24135,-176.017,928.872,2,17
3826,-185.717,975.986,2,17
38508,-167.594,876.805,2,17
1984,-184.124,960.522,2,17
34769,-180.274,935.224,2,17
27513,-175.013,898.652,2,17
21318,-167.64,860.78,2,17
38746,-175.323,898.438,2,17
35734,-173.934,888.992,2,17
9582,-190.577,973.673,2,17
47605,-178.825,912.129,2,17
6925,-191.366,967.955,2,17
