macro_id,micro_id,cost,success
7,575,483636.0,True
7,576,589221.0,True
7,577,591122.0,True
7,578,444227.0,True
7,579,384723.0,True
7,580,195521.0,True
7,581,277465.0,True
7,582,331548.0,True
7,583,399422.0,True
7,584,461670.0,True
7,585,491857.0,True
7,586,492753.0,True
7,587,503594.0,True
7,588,608870.0,True
7,589,560895.0,True
7,590,699953.0,True
7,591,755522.0,True
7,592,791169.0,True
7,593,885872.0,True
7,594,999741.0,True
7,595,945116.0,True
7,596,939410.0,True
7,597,672316.0,True
7,598,768575.0,True
7,599,854864.0,True
7,600,967207.0,True
7,601,1033210.0,True
7,602,1056040.0,True
7,603,1274180.0,True
7,604,1510440.0,True
7,605,1739900.0,True
7,606,1729070.0,True
7,607,2216540.0,True
7,608,2308640.0,True
7,609,2440480.0,True
7,610,3131100.0,True
7,611,2829500.0,True
7,612,3126950.0,True
7,613,2733600.0,True
7,614,2447360.0,True
7,615,2179460.0,True
7,616,1748000.0,True
7,617,1819590.0,True
7,618,1304850.0,True
7,619,1115390.0,True
7,620,1434950.0,True
7,621,1714620.0,True
7,622,1898840.0,True
7,623,1798030.0,True
7,624,1493780.0,True
7,625,1385410.0,True
7,626,1426630.0,True
7,627,1330540.0,True
7,628,1444530.0,True
7,629,1606800.0,True
7,630,1806360.0,True
7,631,1909650.0,True
7,632,2026460.0,True
7,633,2297720.0,True
7,634,2653360.0,True
7,635,3226460.0,True
7,636,3568950.0,True
7,637,3995670.0,True
7,638,4459210.0,True
7,639,4878940.0,True
7,640,4872620.0,True
7,641,4907940.0,True
7,642,4603480.0,True
7,643,4224790.0,True
7,644,4180200.0,True
7,646,6816110.0,True
7,645,4801100.0,True
7,647,8267540.0,True
7,648,8557810.0,True
7,649,8076690.0,True
7,650,7579220.0,True
7,651,8126360.0,True
7,652,8949920.0,True
7,653,8950370.0,True
7,654,9178470.0,True
7,655,9945400.0,True
7,656,10532600.0,True
7,657,11492100.0,True
7,658,10893800.0,True
7,659,12147000.0,True
7,660,12009300.0,True
7,661,11763300.0,True
7,662,11898700.0,True
7,663,11861100.0,True
7,664,11583000.0,True
7,665,11821400.0,True
7,666,11764500.0,True
7,667,10679000.0,True
7,668,7270600.0,True
7,669,5035890.0,True

# WEDGE TOTALS
wedge_0,,162789574.0
wedge_1,,88423914.0
wedge_2,,553666987.0
wedge_3,,175634633.0
wedge_4,,48003398.0
wedge_5,,98912722.0
wedge_6,,387365784.0
wedge_7,,1652324834.0
# TOTAL_COST,,3167121846.0
