results/MST2/wedge_4/cluster_285.vrp;0;373333;0.563848
results/MST2/wedge_4/cluster_285.vrp;0;372022;1.36506
results/MST2/wedge_4/cluster_285.vrp;0;370356;3.06805
results/MST2/wedge_4/cluster_285.vrp;0;369043;3.92029
results/MST2/wedge_4/cluster_285.vrp;0;368338;12.7573
results/MST2/wedge_4/cluster_285.vrp;0;368218;30.3142
results/MST2/wedge_4/cluster_285.vrp;0;366403;31.5785
results/MST2/wedge_4/cluster_285.vrp;0;363489;43.7798
results/MST2/wedge_4/cluster_285.vrp;0;362196;48.8547
results/MST2/wedge_4/cluster_285.vrp;0;360902;52.0921
results/MST2/wedge_4/cluster_285.vrp;0;359703;59.9729
