results/SFC/wedge_1/cluster_86.vrp;0;820177;0.553076
results/SFC/wedge_1/cluster_86.vrp;0;819954;0.907107
results/SFC/wedge_1/cluster_86.vrp;0;819174;3.18936
results/SFC/wedge_1/cluster_86.vrp;0;818660;6.51891
results/SFC/wedge_1/cluster_86.vrp;0;818182;39.04
results/SFC/wedge_1/cluster_86.vrp;0;817996;39.3765
results/SFC/wedge_1/cluster_86.vrp;0;817454;39.5396
results/SFC/wedge_1/cluster_86.vrp;0;817187;42.1434
results/SFC/wedge_1/cluster_86.vrp;0;817147;48.8626
results/SFC/wedge_1/cluster_86.vrp;0;816520;52.7356
results/SFC/wedge_1/cluster_86.vrp;0;816492;54.0537
