instance,seed,cost,wall_ms,solver_ms,num_routes,feasible,ref_cost,gap_pct,retried
Valle-D-Aosta,1,,,,,ERROR,21679514,,True
Valle-D-Aosta,2,,,,,ERROR,21679514,,True
Valle-D-Aosta,3,,,,,ERROR,21679514,,True
