instance,seed,cost,wall_ms,solver_ms,num_routes,feasible,ref_cost,gap_pct,retried
Valle-D-Aosta,1,22004012,102329.7,100322.0,805,True,21679514,1.4968,False
Valle-D-Aosta,2,22058522,102157.4,98897.0,806,True,21679514,1.7482,False
Valle-D-Aosta,3,22005995,102177.7,99011.3,807,True,21679514,1.5059,False
Valle-D-Aosta,4,22056772,102279.3,98066.0,808,True,21679514,1.7402,False
Valle-D-Aosta,5,22061520,102257.2,99031.7,807,True,21679514,1.7621,False
