results/CONCENTRIC/wedge_3/cluster_260.vrp;0;754832;0.386072
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;754613;0.776507
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;752528;3.45901
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;752508;8.85037
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;752106;13.2927
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;751769;19.4925
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;751711;22.3714
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;750796;23.0723
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;750278;25.7685
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;750235;26.5102
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;750055;29.288
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;741706;29.3331
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;738904;30.4756
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;738491;45.743
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;738324;47.9725
results/CONCENTRIC/wedge_3/cluster_260.vrp;0;738177;54.7523
