results/SFC_Run4/wedge_1/cluster_84.vrp;0;824952;0.491807
results/SFC_Run4/wedge_1/cluster_84.vrp;0;823300;1.41451
results/SFC_Run4/wedge_1/cluster_84.vrp;0;823153;1.6989
results/SFC_Run4/wedge_1/cluster_84.vrp;0;822973;3.06408
results/SFC_Run4/wedge_1/cluster_84.vrp;0;822776;8.62967
results/SFC_Run4/wedge_1/cluster_84.vrp;0;822726;15.4804
results/SFC_Run4/wedge_1/cluster_84.vrp;0;822625;26.4966
results/SFC_Run4/wedge_1/cluster_84.vrp;0;822307;26.8812
results/SFC_Run4/wedge_1/cluster_84.vrp;0;821791;36.6331
results/SFC_Run4/wedge_1/cluster_84.vrp;0;821196;38.2063
results/SFC_Run4/wedge_1/cluster_84.vrp;0;821145;39.3888
results/SFC_Run4/wedge_1/cluster_84.vrp;0;820725;42.8384
results/SFC_Run4/wedge_1/cluster_84.vrp;0;820584;43.7153
results/SFC_Run4/wedge_1/cluster_84.vrp;0;820042;44.7922
results/SFC_Run4/wedge_1/cluster_84.vrp;0;819763;49.2674
results/SFC_Run4/wedge_1/cluster_84.vrp;0;819421;59.7959
