results/MST/wedge_1/cluster_83.vrp;0;958804;0.551764
results/MST/wedge_1/cluster_83.vrp;0;958479;1.35905
results/MST/wedge_1/cluster_83.vrp;0;957894;1.8033
results/MST/wedge_1/cluster_83.vrp;0;956774;2.56817
results/MST/wedge_1/cluster_83.vrp;0;955946;3.76576
results/MST/wedge_1/cluster_83.vrp;0;955151;5.48271
results/MST/wedge_1/cluster_83.vrp;0;955001;10.0967
results/MST/wedge_1/cluster_83.vrp;0;954696;30.2546
results/MST/wedge_1/cluster_83.vrp;0;954209;40.2383
results/MST/wedge_1/cluster_83.vrp;0;953392;40.364
results/MST/wedge_1/cluster_83.vrp;0;952456;42.3166
results/MST/wedge_1/cluster_83.vrp;0;952141;54.58
