results/MST2/wedge_5/cluster_330.vrp;0;598710;0.506134
results/MST2/wedge_5/cluster_330.vrp;0;596345;0.921415
results/MST2/wedge_5/cluster_330.vrp;0;594294;1.34053
results/MST2/wedge_5/cluster_330.vrp;0;594013;12.5719
results/MST2/wedge_5/cluster_330.vrp;0;593593;17.2971
results/MST2/wedge_5/cluster_330.vrp;0;593246;17.8005
results/MST2/wedge_5/cluster_330.vrp;0;592468;23.4846
results/MST2/wedge_5/cluster_330.vrp;0;592359;45.4109
results/MST2/wedge_5/cluster_330.vrp;0;592251;48.7234
results/MST2/wedge_5/cluster_330.vrp;0;592032;49.2985
results/MST2/wedge_5/cluster_330.vrp;0;591985;49.4879
results/MST2/wedge_5/cluster_330.vrp;0;591847;54.5825
results/MST2/wedge_5/cluster_330.vrp;0;591692;55.5165
results/MST2/wedge_5/cluster_330.vrp;0;591101;56.2613
