results/SFC/wedge_1/cluster_80.vrp;0;615488;0.427283
results/SFC/wedge_1/cluster_80.vrp;0;615131;2.13285
results/SFC/wedge_1/cluster_80.vrp;0;615111;4.17064
results/SFC/wedge_1/cluster_80.vrp;0;615009;20.7492
results/SFC/wedge_1/cluster_80.vrp;0;614957;25.7214
results/SFC/wedge_1/cluster_80.vrp;0;614753;26.7714
results/SFC/wedge_1/cluster_80.vrp;0;614614;33.9243
results/SFC/wedge_1/cluster_80.vrp;0;614524;34.1681
results/SFC/wedge_1/cluster_80.vrp;0;613796;34.773
results/SFC/wedge_1/cluster_80.vrp;0;613065;38.1179
results/SFC/wedge_1/cluster_80.vrp;0;612836;44.4947
results/SFC/wedge_1/cluster_80.vrp;0;612762;48.8993
results/SFC/wedge_1/cluster_80.vrp;0;612746;53.962
results/SFC/wedge_1/cluster_80.vrp;0;612744;59.28
results/SFC/wedge_1/cluster_80.vrp;0;612713;60.01
