results/SFC/wedge_2/cluster_208.vrp;0;967390;0.484296
results/SFC/wedge_2/cluster_208.vrp;0;965499;0.803524
results/SFC/wedge_2/cluster_208.vrp;0;964220;4.80407
results/SFC/wedge_2/cluster_208.vrp;0;963143;25.1018
results/SFC/wedge_2/cluster_208.vrp;0;961906;40.022
results/SFC/wedge_2/cluster_208.vrp;0;961429;43.4478
results/SFC/wedge_2/cluster_208.vrp;0;961064;43.5612
results/SFC/wedge_2/cluster_208.vrp;0;958069;44.4476
results/SFC/wedge_2/cluster_208.vrp;0;956522;44.6203
results/SFC/wedge_2/cluster_208.vrp;0;956356;53.3142
results/SFC/wedge_2/cluster_208.vrp;0;955956;58.3892
