results/SFC_Run3/wedge_3/cluster_259.vrp;0;479742;0.419092
results/SFC_Run3/wedge_3/cluster_259.vrp;0;479677;3.7534
results/SFC_Run3/wedge_3/cluster_259.vrp;0;474712;4.0859
results/SFC_Run3/wedge_3/cluster_259.vrp;0;474626;5.76705
results/SFC_Run3/wedge_3/cluster_259.vrp;0;473921;7.63915
results/SFC_Run3/wedge_3/cluster_259.vrp;0;473673;10.3385
results/SFC_Run3/wedge_3/cluster_259.vrp;0;473276;18.5237
results/SFC_Run3/wedge_3/cluster_259.vrp;0;472378;33.7721
results/SFC_Run3/wedge_3/cluster_259.vrp;0;471875;34.5059
results/SFC_Run3/wedge_3/cluster_259.vrp;0;471869;36.375
results/SFC_Run3/wedge_3/cluster_259.vrp;0;471409;37.5539
results/SFC_Run3/wedge_3/cluster_259.vrp;0;471366;38.8423
results/SFC_Run3/wedge_3/cluster_259.vrp;0;471156;39.8896
results/SFC_Run3/wedge_3/cluster_259.vrp;0;470629;40.8045
results/SFC_Run3/wedge_3/cluster_259.vrp;0;470183;40.9083
results/SFC_Run3/wedge_3/cluster_259.vrp;0;470046;46.1393
results/SFC_Run3/wedge_3/cluster_259.vrp;0;469701;58.0529
