results/CONCENTRIC/wedge_7/cluster_579.vrp;0;393673;0.622641
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;393153;1.04766
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;392793;1.53067
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;392381;2.00283
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;391104;2.84308
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;387667;3.29396
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;387581;38.8193
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;386922;43.3358
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;386512;44.5562
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;386470;45.128
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385904;45.3693
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385860;45.5387
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385817;46.2684
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385702;46.8183
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385701;48.0535
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385619;48.4733
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;385580;48.6659
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;384723;49.9687
results/CONCENTRIC/wedge_7/cluster_579.vrp;0;384566;57.9287
