macro_id,micro_id,cost,success
0,0,122215.0,True
0,1,159744.0,True
0,2,259680.0,True
0,3,245273.0,True
0,4,469032.0,True
0,5,631226.0,True
0,6,572257.0,True
0,7,437342.0,True
0,8,355204.0,True
0,9,514739.0,True
0,10,650342.0,True
0,11,677056.0,True
0,12,785570.0,True
0,13,748151.0,True
0,14,881045.0,True
0,15,1080400.0,True
0,16,974015.0,True
0,17,1042930.0,True
0,18,833395.0,True
0,19,838133.0,True
0,20,1071710.0,True
0,21,1170760.0,True
0,22,1214060.0,True
0,23,1684440.0,True
0,24,2318450.0,True
0,25,2013880.0,True
0,26,1716880.0,True
0,27,1425260.0,True
0,28,1663570.0,True
0,29,1527780.0,True
0,30,1315200.0,True
0,31,1372460.0,True
0,32,1545590.0,True
0,33,1573640.0,True
0,34,1536320.0,True
0,35,1552900.0,True
0,37,1551210.0,True
0,36,1524710.0,True
0,38,1559930.0,True
0,39,1703050.0,True
0,40,1934910.0,True
0,41,2133280.0,True
0,42,2034300.0,True
0,43,2260780.0,True
0,44,2506400.0,True
0,45,2459240.0,True
0,46,2739030.0,True
0,47,2950920.0,True
0,48,3102780.0,True
0,49,3301250.0,True
0,50,3286220.0,True
0,51,4026160.0,True
0,52,4015300.0,True
0,53,4275490.0,True
0,54,3619580.0,True
0,55,3175940.0,True
0,56,2819930.0,True
0,57,2796380.0,True
0,58,3178860.0,True
0,59,3546100.0,True
0,60,3743710.0,True
0,61,4332770.0,True
0,62,5902880.0,True
0,63,5788550.0,True
0,64,5784880.0,True
0,65,5135800.0,True
0,66,5104620.0,True
0,67,5365670.0,True
0,68,6307390.0,True
0,69,6272370.0,True
0,70,6413310.0,True
1,71,125213.0,True
1,72,188586.0,True
1,73,371356.0,True
1,74,400088.0,True
1,75,317811.0,True
1,76,319587.0,True
1,77,489956.0,True
1,78,756474.0,True
1,79,702553.0,True
1,80,612713.0,True
1,81,515352.0,True
1,82,648275.0,True
1,83,698625.0,True
1,84,819421.0,True
1,85,866666.0,True
1,86,816492.0,True
1,87,938961.0,True
1,88,1599320.0,True
1,89,1343360.0,True
1,90,1004840.0,True
1,91,954323.0,True
1,92,1097660.0,True
1,93,1045320.0,True
1,94,874956.0,True
1,95,1216990.0,True
1,96,1337220.0,True
1,97,1587320.0,True
1,98,2529510.0,True
1,99,2602280.0,True
1,100,2642510.0,True
1,101,2645500.0,True
1,102,2342490.0,True
1,103,2422980.0,True
1,104,2499660.0,True
1,105,2871830.0,True
1,106,3396250.0,True
1,107,3531680.0,True
1,108,4362150.0,True
1,109,5105940.0,True
1,110,4190490.0,True
1,111,3766950.0,True
1,112,3207820.0,True
1,113,3759540.0,True
1,114,4888140.0,True
1,115,8239340.0,True
1,116,1529400.0,True
2,117,4142160.0,True
2,118,5174030.0,True
2,119,5265210.0,True
2,120,5324400.0,True
2,121,5933570.0,True
2,123,5825900.0,True
2,122,5809480.0,True
2,124,6171020.0,True
2,125,6365330.0,True
2,126,6861700.0,True
2,127,6926350.0,True
2,128,6800120.0,True
2,129,6913860.0,True
2,130,7319010.0,True
2,131,9926950.0,True
2,132,9434450.0,True
2,133,10210600.0,True
2,134,10446200.0,True
2,135,11021300.0,True
2,136,10769100.0,True
2,137,11092800.0,True
2,138,11548300.0,True
2,139,12676200.0,True
2,140,13097500.0,True
2,141,12722000.0,True
2,142,12454000.0,True
2,143,12040000.0,True
2,144,11704700.0,True
2,145,10773500.0,True
2,146,10538400.0,True
2,147,10153700.0,True
2,148,8658400.0,True
2,149,9297920.0,True
2,150,9742340.0,True
2,151,9801550.0,True
2,152,9863230.0,True
2,153,9667800.0,True
2,154,8193360.0,True
2,155,8265670.0,True
2,156,8075060.0,True
2,157,7881400.0,True
2,158,7926410.0,True
2,159,7974030.0,True
2,160,7842760.0,True
2,161,7757560.0,True
2,162,8156540.0,True
2,163,7595290.0,True
2,164,7560780.0,True
2,165,7282750.0,True
2,166,6936130.0,True
2,167,6865960.0,True
2,168,7376560.0,True
2,169,7624170.0,True
2,170,7686170.0,True
2,171,6341100.0,True
2,172,6322890.0,True
2,173,5735750.0,True
2,174,5455130.0,True
2,175,5282380.0,True
2,176,4631350.0,True
2,177,4568110.0,True
2,178,4783280.0,True
2,179,3631460.0,True
2,180,4121170.0,True
2,181,2018950.0,True
2,182,1868860.0,True
2,183,2885530.0,True
2,184,2892610.0,True
2,185,2855270.0,True
2,186,2263210.0,True
2,187,2051090.0,True
2,188,1597900.0,True
2,189,1316750.0,True
2,190,1211150.0,True
2,191,1283200.0,True
2,192,1720080.0,True
2,193,1413480.0,True
2,194,657692.0,True
2,195,381988.0,True
2,196,216559.0,True
2,197,166885.0,True
2,198,175486.0,True
2,199,128479.0,True
2,200,258214.0,True
2,201,413554.0,True
2,202,528500.0,True
2,203,712771.0,True
2,204,780499.0,True
2,205,685362.0,True
2,206,618781.0,True
2,207,722179.0,True
2,208,955956.0,True
2,209,1024110.0,True
2,210,1131420.0,True
2,211,1387420.0,True
2,212,1451570.0,True
2,213,743286.0,True
3,214,6464710.0,True
3,215,6365280.0,True
3,216,7417300.0,True
3,217,7382930.0,True
3,218,7295380.0,True
3,219,6632280.0,True
3,220,7195900.0,True
3,221,8705330.0,True
3,222,8682570.0,True
3,223,9193260.0,True
3,224,11072800.0,True
3,225,10802600.0,True
3,226,9256650.0,True
3,227,4986420.0,True
3,228,4211210.0,True
3,229,4398360.0,True
3,230,4244320.0,True
3,231,4466980.0,True
3,232,4020240.0,True
3,233,3734420.0,True
3,234,2662090.0,True
3,235,2561500.0,True
3,236,1807330.0,True
3,237,1803390.0,True
3,238,2614420.0,True
3,239,2844210.0,True
3,241,1241070.0,True
3,240,1740340.0,True
3,242,1187750.0,True
3,243,827767.0,True
3,244,933176.0,True
3,245,1146440.0,True
3,246,1290780.0,True
3,247,1318060.0,True
3,248,1172050.0,True
3,249,1246340.0,True
3,250,957660.0,True
3,251,988320.0,True
3,252,869430.0,True
3,253,756084.0,True
3,254,733134.0,True
3,255,621113.0,True
3,256,529628.0,True
3,257,424846.0,True
3,258,470436.0,True
3,259,469701.0,True
3,260,592070.0,True
3,261,726305.0,True
3,262,783254.0,True
3,263,867252.0,True
3,264,614331.0,True
3,265,432730.0,True
3,266,343490.0,True
3,267,279846.0,True
3,268,319188.0,True
3,269,146818.0,True
3,270,172072.0,True
3,271,134133.0,True
3,272,35552.0,True
4,273,3096350.0,True
4,274,3165590.0,True
4,275,3116520.0,True
4,276,2974260.0,True
4,277,2956340.0,True
4,278,2585240.0,True
4,279,2881790.0,True
4,280,2190940.0,True
4,281,2819130.0,True
4,282,2854350.0,True
4,283,2942230.0,True
4,284,2992810.0,True
4,285,2168840.0,True
4,286,1307650.0,True
4,287,1020680.0,True
4,288,123880.0,True
4,289,190472.0,True
4,290,531268.0,True
4,291,540438.0,True
4,292,645127.0,True
4,293,751747.0,True
4,294,814956.0,True
4,295,576218.0,True
4,296,463194.0,True
4,297,351616.0,True
4,298,1040990.0,True
4,299,1847020.0,True
4,300,939917.0,True
5,301,2945750.0,True
5,302,2324410.0,True
5,303,2453920.0,True
5,304,2523610.0,True
5,305,2428050.0,True
5,306,2254790.0,True
5,307,2291660.0,True
5,308,2513780.0,True
5,309,2554700.0,True
5,310,2732070.0,True
5,311,3133000.0,True
5,312,3006360.0,True
5,313,3042870.0,True
5,314,3011560.0,True
5,315,2858140.0,True
5,316,2832500.0,True
5,317,2438370.0,True
5,318,2240050.0,True
5,319,2191960.0,True
5,320,2079240.0,True
5,321,1817560.0,True
5,322,602042.0,True
5,323,772943.0,True
5,324,850620.0,True
5,325,999922.0,True
5,326,1215780.0,True
5,327,1496200.0,True
5,328,1699300.0,True
5,329,1814400.0,True
5,330,1829420.0,True
5,331,1874870.0,True
5,332,1975310.0,True
5,333,1999110.0,True
5,334,2026480.0,True
5,335,2116530.0,True
5,336,2170980.0,True
5,337,1903860.0,True
5,338,1594560.0,True
5,339,1620660.0,True
5,340,1632400.0,True
5,341,1229240.0,True
5,342,1393050.0,True
5,343,1110940.0,True
5,344,973587.0,True
5,345,896710.0,True
5,346,578209.0,True
5,347,666906.0,True
5,348,674404.0,True
5,349,563770.0,True
5,350,486380.0,True
5,351,419088.0,True
5,352,353187.0,True
5,353,364996.0,True
5,354,237213.0,True
5,355,254601.0,True
5,356,2106150.0,True
5,357,2822770.0,True
6,358,10515800.0,True
6,359,10709700.0,True
6,360,10686700.0,True
6,361,10225000.0,True
6,362,8600350.0,True
6,363,5684880.0,True
6,364,6104240.0,True
6,365,6467340.0,True
6,366,6321150.0,True
6,367,6090430.0,True
6,368,5897220.0,True
6,369,5282100.0,True
6,370,5948060.0,True
6,371,5567690.0,True
6,372,4969680.0,True
6,373,4658260.0,True
6,374,4409800.0,True
6,375,4467680.0,True
6,376,4389890.0,True
6,377,4341040.0,True
6,378,4689590.0,True
6,379,5220610.0,True
6,380,5706670.0,True
6,381,5436080.0,True
6,382,5314290.0,True
6,383,5355250.0,True
6,384,4825920.0,True
6,385,4511790.0,True
6,386,4493900.0,True
6,387,4140900.0,True
6,388,3909800.0,True
6,389,4029090.0,True
6,390,3505190.0,True
6,391,3007210.0,True
6,392,3471280.0,True
6,393,3283710.0,True
6,394,2801520.0,True
6,395,3043210.0,True
6,396,2873460.0,True
6,397,2491590.0,True
6,398,2391870.0,True
6,399,1918130.0,True
6,400,1604250.0,True
6,401,1698490.0,True
6,402,1303570.0,True
6,403,1175180.0,True
6,404,1041010.0,True
6,405,894902.0,True
6,406,908052.0,True
