results/MST/wedge_5/cluster_336.vrp;0;436268;0.392727
results/MST/wedge_5/cluster_336.vrp;0;435407;0.654868
results/MST/wedge_5/cluster_336.vrp;0;434884;1.9432
results/MST/wedge_5/cluster_336.vrp;0;430205;2.68214
results/MST/wedge_5/cluster_336.vrp;0;429790;3.92231
results/MST/wedge_5/cluster_336.vrp;0;429362;6.24139
results/MST/wedge_5/cluster_336.vrp;0;428077;26.0897
results/MST/wedge_5/cluster_336.vrp;0;428067;27.0322
results/MST/wedge_5/cluster_336.vrp;0;427908;27.2709
results/MST/wedge_5/cluster_336.vrp;0;427902;27.8535
results/MST/wedge_5/cluster_336.vrp;0;427812;28.6843
results/MST/wedge_5/cluster_336.vrp;0;427510;29.0506
results/MST/wedge_5/cluster_336.vrp;0;427409;31.3754
results/MST/wedge_5/cluster_336.vrp;0;427241;35.5019
results/MST/wedge_5/cluster_336.vrp;0;427146;36.9625
results/MST/wedge_5/cluster_336.vrp;0;427007;37.1367
results/MST/wedge_5/cluster_336.vrp;0;426970;37.4512
results/MST/wedge_5/cluster_336.vrp;0;426930;38.4653
results/MST/wedge_5/cluster_336.vrp;0;426791;40.979
results/MST/wedge_5/cluster_336.vrp;0;426444;45.7373
results/MST/wedge_5/cluster_336.vrp;0;426291;45.9195
results/MST/wedge_5/cluster_336.vrp;0;426251;49.7773
results/MST/wedge_5/cluster_336.vrp;0;426182;50.6793
results/MST/wedge_5/cluster_336.vrp;0;426170;56.6532
