results/MST/wedge_7/cluster_596.vrp;0;943447;0.467627
results/MST/wedge_7/cluster_596.vrp;0;943383;5.99869
results/MST/wedge_7/cluster_596.vrp;0;942253;6.36526
results/MST/wedge_7/cluster_596.vrp;0;942152;9.23972
results/MST/wedge_7/cluster_596.vrp;0;942043;16.3915
results/MST/wedge_7/cluster_596.vrp;0;941591;42.8194
results/MST/wedge_7/cluster_596.vrp;0;941178;44.1631
results/MST/wedge_7/cluster_596.vrp;0;940815;44.938
results/MST/wedge_7/cluster_596.vrp;0;940596;46.5763
results/MST/wedge_7/cluster_596.vrp;0;940453;48.1667
results/MST/wedge_7/cluster_596.vrp;0;939957;48.3175
results/MST/wedge_7/cluster_596.vrp;0;939944;49.5826
results/MST/wedge_7/cluster_596.vrp;0;939938;53.3376
results/MST/wedge_7/cluster_596.vrp;0;939778;53.7224
results/MST/wedge_7/cluster_596.vrp;0;939410;55.9965
results/MST/wedge_7/cluster_596.vrp;0;938959;58.8421
results/MST/wedge_7/cluster_596.vrp;0;938630;60.0506
